USER_ID,ITEM_ID,TIMESTAMP
27,tofu - Vegetable Stir Fry with Tofu,478
25,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,480
9,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,653
28,tofu - Tofu and Mixed Vegetable Stir-Fry,795
23,chicken - Chicken Fajita Bowl with Cilantro Lime Rice,222
25,tortilla - Tofu Tacos,978
3,bread - Grilled Cheese and Tomato Soup,564
22,tortilla - Tofu Tacos,590
12,WebApp - From Web App w/new keys,506
11,postMan - proud-otter-55,112
23,ec2 - From EC2!!!,667
3,tofu - Tofu and Mixed Vegetable Stir-Fry,48
5,black beans - Black Bean and Sweet Potato Chili,228
6,tofu - Tofu and Mixed Vegetable Stir-Fry,505
16,postMan - proud-otter-92,302
28,vegetables - Chicken Soup,280
29,tortilla - Tofu Tacos,699
22,ec2 - From EC2!!!,783
29,vegetarian - Vegetarian Stuffed Bell Peppers,79
3,tortilla - Tofu Tacos,908
7,pasta - Chicken Spaghetti,866
5,tofu - Tofu and Mixed Vegetable Stir-Fry,19
5,beef - Hearty Beef Stew,811
24,WebApp - Test web app,316
29,chicken - Chicken Fajita Bowl with Cilantro Lime Rice,687
25,wrap - Falafel Wrap,75
27,tofu - Vegetable Stir Fry with Tofu,222
15,tofu - Vegetable Stir Fry with Tofu,232
12,WebApp - Test web app,124
29,WebApp - Test web app,471
21,tofu - Tofu and Mixed Vegetable Stir-Fry,924
14,tofu - Tofu and Mixed Vegetable Stir-Fry,671
28,tortilla - Tofu Tacos,554
24,tofu - Tofu and Mixed Vegetable Stir-Fry,365
17,WebApp - Test web app,935
7,tortilla - Tofu Tacos,577
17,beef - Hearty Beef Stew,990
27,shrimp - Grilled Shrimp Skewers with Mango Salsa,609
12,tofu - Tofu and Mixed Vegetable Stir-Fry,330
5,WebApp - From Web App w/new keys,853
7,ec2 - From EC2!!!,622
9,steak - Steak with Roasted Potatoes and Green Beans,564
20,bread - Grilled Cheese,723
17,black beans - Black Bean and Sweet Potato Chili,654
5,tofu - Tofu and Mixed Vegetable Stir-Fry,761
27,tortilla - Tofu Tacos,256
19,WebApp - From Web App w/new keys,89
18,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,661
18,pasta - Spaghetti with Tomato Sauce,505
4,vegetables - Chicken Soup,45
23,postMan - proud-otter-92,931
14,tofu - Vegetable Stir Fry with Tofu,291
21,beef - Hearty Beef Stew,887
15,black beans - Black Bean and Sweet Potato Chili,241
17,shrimp - Grilled Shrimp Skewers with Mango Salsa,436
23,black beans - Black Bean and Sweet Potato Chili,946
25,beef - Hearty Beef Stew,928
2,tofu - Tofu and Mixed Vegetable Stir-Fry,338
20,shrimp - Grilled Shrimp Skewers with Mango Salsa,609
16,wrap - Falafel Wrap,444
17,tortilla - Tofu Nachos,438
2,WebApp - From Web App w/new keys,930
15,vegetables - Chicken Soup,825
14,tortilla - Tofu Tacos,185
3,beef - Hearty Beef Stew,79
13,ec2 - From EC2!!!,323
5,wrap - Falafel Wrap,524
24,beef - Hearty Beef Stew,950
24,beef - Hearty Beef Stew,434
5,pasta - Spaghetti with Tomato Sauce,20
15,vegetables - Vegetable Soup,853
9,beef - Hearty Beef Stew,546
27,tofu - Tofu and Mixed Vegetable Stir-Fry,774
17,WebApp - From Web App w/new keys,953
14,beef - Hearty Beef Stew,757
10,tortilla - Tofu Tacos,874
5,black beans - Black Bean and Sweet Potato Chili,86
17,black beans - Black Bean and Sweet Potato Chili,879
6,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,190
27,bread - Grilled Cheese and Tomato Soup,11
23,tofu - Tofu and Vegetable Stir Fry,973
20,ec2 - From EC2!!!,28
7,black beans - Black Bean and Sweet Potato Chili,856
25,bread - Grilled Cheese,516
15,beef - Hearty Beef Stew,608
19,tortilla - Tofu Tacos,421
3,salmon - Baked Salmon with Lemon and Herbs,940
21,vegetables - Vegetable Soup,314
26,tortilla - Tofu Tacos,396
13,tofu - Tofu and Vegetable Stir Fry,32
4,tortilla - Tofu Tacos,875
13,tofu - Tofu and Mixed Vegetable Stir-Fry,939
11,steak - Steak with Roasted Potatoes and Green Beans,109
27,tofu - Tofu and Mixed Vegetable Stir-Fry,693
9,tofu - Tofu and Mixed Vegetable Stir-Fry,421
15,pasta - Spaghetti with Tomato Sauce,209
17,tortilla - Tofu Tacos,299
18,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,830
22,vegetables - Vegetable Soup,428
27,WebApp - From Web App w/new keys,818
13,WebApp - From Web App w/new keys,457
22,chicken - Chicken Fajita Bowl with Cilantro Lime Rice,225
15,postMan - proud-otter-92,117
12,tofu - Vegetable Stir Fry with Tofu,374
15,vegetables - Chicken Soup,445
16,tortilla - Tofu Tacos,206
7,bread - Grilled Cheese and Tomato Soup,788
4,shrimp - Grilled Shrimp Skewers with Mango Salsa,634
19,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,125
6,beef - Hearty Beef Stew,550
6,chicken - Chicken Fajita Bowl with Cilantro Lime Rice,461
2,bread - Grilled Cheese and Tomato Soup,457
2,vegetables - Chicken Soup,774
29,WebApp - From Web App w/new keys,234
17,steak - Steak with Roasted Potatoes and Green Beans,505
14,WebApp - From Web App w/new keys,237
15,tortilla - Tofu Tacos,905
16,tortilla - Tofu Tacos,299
16,tofu - Vegetable Stir Fry with Tofu,275
20,pasta - Chicken Spaghetti,278
19,salmon - Baked Salmon with Lemon and Herbs,474
6,tortilla - Tofu Tacos,700
29,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,876
7,ec2 - From EC2!!!,958
27,salmon - Baked Salmon with Lemon and Herbs,641
12,tofu - Tofu and Vegetable Stir Fry,539
4,vegetables - Vegetable Soup,130
28,tofu - Tofu and Mixed Vegetable Stir-Fry,993
9,pasta - Chicken Spaghetti,557
16,chicken - Grilled Chicken Salad with Citrus Vinaigrette,616
11,shrimp - Grilled Shrimp Skewers with Mango Salsa,696
23,vegetarian - Vegetarian Stuffed Bell Peppers,398
16,tofu - Tofu and Mixed Vegetable Stir-Fry,962
25,pasta - Chicken Spaghetti,128
7,beef - Hearty Beef Stew,119
14,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,591
25,vegetables - Vegetable Soup,782
22,beef - Hearty Beef Stew,502
11,shrimp - Grilled Shrimp Skewers with Mango Salsa,731
4,salmon - Baked Salmon with Lemon and Herbs,652
3,black beans - Black Bean and Sweet Potato Chili,773
2,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,884
13,bread - Grilled Cheese,666
10,beef - Hearty Beef Stew,783
25,bread - Grilled Cheese and Tomato Soup,130
7,shrimp - Grilled Shrimp Skewers with Mango Salsa,462
27,vegetables - Chicken Soup,145
22,postMan - swift-panda-46,748
14,bread - Grilled Cheese and Tomato Soup,468
6,steak - Steak with Roasted Potatoes and Green Beans,805
28,beef - Hearty Beef Stew,99
2,postMan - proud-otter-92,542
12,tofu - Tofu and Vegetable Stir Fry,286
24,wrap - Falafel Wrap,444
4,beef - Hearty Beef Stew,712
9,chicken - Grilled Chicken Salad with Citrus Vinaigrette,605
27,vegetables - Vegetable Soup,344
5,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,345
6,tofu - Tofu and Vegetable Stir Fry,142
12,ec2 - From EC2!!!,296
8,tortilla - Tofu Tacos,183
8,rice noodles - Chicken Phad Thai,163
27,tortilla - Tofu Tacos,521
15,vegetables - Vegetable Soup,917
14,ec2 - From EC2!!!,514
24,salmon - Grilled Salmon with Roasted Vegetables,210
1,shrimp - Grilled Shrimp Skewers with Mango Salsa,871
4,WebApp - Test web app,19
13,beef - Hearty Beef Stew,383
21,beef - Hearty Beef Stew,644
1,rice noodles - Tofu Phad Thai,617
28,chicken - Chicken Parmesan,250
28,rice - Mushroom Risotto,996
29,wrap - Falafel Wrap,139
22,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,763
16,beef - Hearty Beef Stew,145
18,tortilla - Tofu Tacos,28
18,bread - Grilled Cheese,111
5,WebApp - From Web App w/new keys,222
1,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,774
6,beef - Hearty Beef Stew,899
22,WebApp - From Web App w/new keys,405
18,shrimp - Grilled Shrimp Skewers with Mango Salsa,253
27,ec2 - From EC2!!!,743
20,tofu - Tofu and Mixed Vegetable Stir-Fry,351
24,beef - Hearty Beef Stew,995
6,vegetarian - Vegetarian Stuffed Bell Peppers,174
7,tofu - Tofu and Mixed Vegetable Stir-Fry,889
23,chicken - Chicken Fajita Bowl with Cilantro Lime Rice,683
22,steak - Steak with Roasted Potatoes and Green Beans,240
26,salmon - Grilled Salmon with Roasted Vegetables,826
12,beef - Hearty Beef Stew,517
13,wrap - Falafel Wrap,250
20,WebApp - Test web app,814
6,ec2 - From EC2!!!,466
21,WebApp - From Web App w/new keys,203
23,postMan - proud-otter-92,196
3,pasta - Chicken Spaghetti,12
6,black beans - Black Bean and Sweet Potato Chili,79
18,salmon - Grilled Salmon with Roasted Vegetables,17
11,pasta - Chicken Spaghetti,284
24,beef - Hearty Beef Stew,500
29,salmon - Grilled Salmon with Roasted Vegetables,404
23,vegetarian - Vegetarian Stuffed Bell Peppers,35
2,postMan - proud-otter-92,508
8,vegetarian - Vegetarian Stuffed Bell Peppers,649
14,tofu - Vegetable Stir Fry with Tofu,697
18,tofu - Tofu and Mixed Vegetable Stir-Fry,254
15,black beans - Black Bean and Sweet Potato Chili,636
14,tofu - Tofu and Mixed Vegetable Stir-Fry,124
12,tofu - Tofu and Mixed Vegetable Stir-Fry,920
16,vegetables - Vegetable Soup,695
23,salmon - Baked Salmon with Lemon and Herbs,314
20,beef - Hearty Beef Stew,168
28,steak - Steak with Roasted Potatoes and Green Beans,273
23,vegetables - Chicken Soup,388
8,bread - Grilled Cheese,471
29,WebApp - Test web app,284
19,tofu - Tofu and Mixed Vegetable Stir-Fry,542
24,vegetables - Chicken Soup,114
22,vegetables - Chicken Soup,342
26,vegetarian - Vegetarian Stuffed Bell Peppers,295
26,WebApp - From Web App w/new keys,933
27,vegetarian - Vegetarian Stuffed Bell Peppers,809
24,black beans - Black Bean and Sweet Potato Chili,567
4,vegetarian - Vegetarian Stuffed Bell Peppers,2
22,vegetables - Vegetable Soup,498
10,rice - Mushroom Risotto,418
18,chicken - Chicken Fajita Bowl with Cilantro Lime Rice,448
22,shrimp - Grilled Shrimp Skewers with Mango Salsa,442
22,tortilla - Tofu Tacos,242
7,WebApp - From Web App w/new keys,117
4,pasta - Chicken Alfredo,660
27,steak - Steak with Roasted Potatoes and Green Beans,923
25,tofu - Tofu and Vegetable Stir Fry,795
14,tofu - Tofu and Mixed Vegetable Stir-Fry,233
16,bread - Grilled Cheese and Tomato Soup,330
12,postMan - proud-otter-92,866
21,tofu - Tofu and Vegetable Stir Fry,857
14,tortilla - Tofu Tacos,833
13,WebApp - Test web app,321
10,rice noodles - Chicken Phad Thai,767
14,tofu - Tofu and Mixed Vegetable Stir-Fry,502
20,tofu - Vegetable Stir Fry with Tofu,955
18,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,951
8,bread - Grilled Cheese,427
26,bread - Grilled Cheese and Tomato Soup,461
9,vegetarian - Vegetarian Stuffed Bell Peppers,474
23,black beans - Black Bean and Sweet Potato Chili,449
6,salmon - Baked Salmon with Lemon and Herbs,676
14,tofu - Tofu and Mixed Vegetable Stir-Fry,210
1,salmon - Grilled Salmon with Roasted Vegetables,704
26,salmon - Baked Salmon with Lemon and Herbs,373
9,vegetarian - Vegetarian Stuffed Bell Peppers,316
15,pork - Grilled Pork Chops with Sweet Potato Mash,104
20,wrap - Falafel Wrap,799
15,tortilla - Tofu Tacos,413
3,vegetables - Chicken Soup,717
10,bread - Grilled Cheese,247
28,pork - Grilled Pork Chops with Sweet Potato Mash,10
16,tofu - Tofu and Mixed Vegetable Stir-Fry,317
19,ec2 - From EC2!!!,96
11,english muffin - Eggs Benedict,596
19,ec2 - From EC2!!!,509
29,WebApp - From Web App w/new keys,893
29,pasta - Shrimp Scampi Pasta,498
18,black beans - Black Bean and Sweet Potato Chili,746
27,rice - Chicken Curry with Basmati Rice,855
2,tofu - Tofu and Vegetable Stir Fry,519
2,bread - Grilled Cheese,855
22,tofu - Tofu and Vegetable Stir Fry,650
14,vegetarian - Vegetarian Stuffed Bell Peppers,124
1,bread - Grilled Cheese,906
2,salmon - Grilled Salmon with Roasted Vegetables,682
13,tortilla - Tofu Tacos,503
14,tofu - Tofu and Mixed Vegetable Stir-Fry,921
2,vegetables - Vegetable Soup,239
16,pasta - Chicken Spaghetti,281
6,tortilla - Tofu Tacos,223
19,vegetables - Vegetable Soup,873
25,tofu - Tofu and Vegetable Stir Fry,894
3,bread - Grilled Cheese,120
8,ec2 - From EC2!!!,493
17,bread - Grilled Cheese,992
24,wrap - Falafel Wrap,232
3,tofu - Tofu and Vegetable Stir Fry,42
8,rice - Beef and broccoli stir fry,387
4,tortilla - Tofu Tacos,56
22,vegetables - Chicken Soup,265
10,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,83
26,beef - Hearty Beef Stew,70
14,salmon - Grilled Salmon with Roasted Vegetables,810
28,tofu - Tofu and Mixed Vegetable Stir-Fry,321
11,shrimp - Grilled Shrimp Skewers with Mango Salsa,451
15,shrimp - Grilled Shrimp Skewers with Mango Salsa,232
15,WebApp - From Web App w/new keys,591
20,beef - Hearty Beef Stew,388
13,tortilla - Tofu Tacos,969
11,bread - Grilled Cheese,646
1,tofu - Tofu and Vegetable Stir Fry,199
22,shrimp - Grilled Shrimp Skewers with Mango Salsa,451
15,rice - Beef and broccoli stir fry,810
9,ec2 - From EC2!!!,721
26,ec2 - From EC2!!!,515
20,tofu - Tofu and Mixed Vegetable Stir-Fry,679
10,beef - Hearty Beef Stew,505
20,wrap - Falafel Wrap,557
29,pasta - Chicken Spaghetti,727
1,WebApp - From Web App w/new keys,239
14,beef - Hearty Beef Stew,886
8,tortilla - Tofu Tacos,362
12,postMan - proud-otter-92,772
13,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,992
10,vegetarian - Vegetarian Stuffed Bell Peppers,817
20,chicken - Grilled Chicken Salad with Citrus Vinaigrette,417
19,wrap - Falafel Wrap,344
21,bread - Grilled Cheese and Tomato Soup,622
12,beef - Hearty Beef Stew,683
21,wrap - Falafel Wrap,367
8,tofu - Tofu and Mixed Vegetable Stir-Fry,195
16,salmon - Grilled Salmon with Roasted Vegetables,809
19,tofu - Tofu and Mixed Vegetable Stir-Fry,124
9,tofu - Tofu and Vegetable Stir Fry,194
22,vegetarian - Vegetarian Stuffed Bell Peppers,920
22,beef - Hearty Beef Stew,35
28,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,772
2,tofu - Tofu and Mixed Vegetable Stir-Fry,92
1,vegetables - Vegetable Soup,20
22,WebApp - From Web App w/new keys,647
18,tortilla - Tofu Tacos,599
29,wrap - Falafel Wrap,642
11,pasta - Chicken Spaghetti,54
25,WebApp - From Web App w/new keys,12
24,pasta - Chicken Alfredo,799
9,tofu - Tofu and Mixed Vegetable Stir-Fry,979
18,vegetables - Vegetable Soup,888
14,salmon - Grilled Salmon with Roasted Vegetables,970
9,salmon - Grilled Salmon with Roasted Vegetables,525
5,ec2 - From EC2!!!,376
20,steak - Steak with Roasted Potatoes and Green Beans,421
29,salmon - Baked Salmon with Lemon and Herbs,502
1,postMan - proud-otter-92,932
12,bread - Grilled Cheese and Tomato Soup,687
2,vegetables - Vegetable Soup,952
19,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,91
8,beef - Hearty Beef Stew,972
13,vegetables - Chicken Soup,748
21,wrap - Falafel Wrap,392
14,pasta - Chicken Spaghetti,669
7,tortilla - Tofu Tacos,161
17,vegetarian - Vegetarian Stuffed Bell Peppers,978
5,tofu - Tofu and Vegetable Stir Fry,95
10,tofu - Tofu and Mixed Vegetable Stir-Fry,500
26,wrap - Falafel Wrap,778
10,bread - Grilled Cheese and Tomato Soup,276
5,ec2 - From EC2!!!,858
18,vegetables - Vegetable Soup,376
6,tofu - Vegetable Stir Fry with Tofu,959
15,ec2 - From EC2!!!,828
5,WebApp - From Web App w/new keys,101
25,beef - Hearty Beef Stew,96
1,black beans - Black Bean and Sweet Potato Chili,901
15,WebApp - Test web app,4
6,bread - Grilled Cheese,997
7,WebApp - From Web App w/new keys,147
28,tortilla - Tofu Tacos,431
2,beef - Hearty Beef Stew,870
11,ec2 - From EC2!!!,933
10,vegetarian - Vegetarian Stuffed Bell Peppers,610
17,WebApp - From Web App w/new keys,682
3,tortilla - Tofu Tacos,800
28,wrap - Falafel Wrap,243
3,bread - Grilled Cheese,307
16,salmon - Baked Salmon with Lemon and Herbs,678
1,postMan - proud-otter-92,786
13,tortilla - Tofu Tacos,584
11,tortilla - Tofu Tacos,996
9,salmon - Grilled Salmon with Roasted Vegetables,13
12,ec2 - From EC2!!!,435
19,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,670
10,rice noodles - Chicken Phad Thai,9
28,salmon - Baked Salmon with Lemon and Herbs,648
10,tofu - Tofu and Mixed Vegetable Stir-Fry,51
7,salmon - Grilled Salmon with Roasted Vegetables,417
29,salmon - Baked Salmon with Lemon and Herbs,931
28,WebApp - Test web app,275
2,tofu - Tofu and Vegetable Stir Fry,503
1,shrimp - Grilled Shrimp Skewers with Mango Salsa,374
8,beef - Hearty Beef Stew,238
18,steak - Steak with Roasted Potatoes and Green Beans,880
3,chicken - Chicken Fajita Bowl with Cilantro Lime Rice,143
17,vegetarian - Vegetarian Stuffed Bell Peppers,341
2,beef - Hearty Beef Stew,440
3,tortilla - Tofu Tacos,914
24,tofu - Tofu and Mixed Vegetable Stir-Fry,958
23,pasta - Chicken Spaghetti,612
8,WebApp - Test web app,942
19,tofu - Tofu and Mixed Vegetable Stir-Fry,696
5,WebApp - Test web app,799
9,postMan - proud-otter-55,954
13,salmon - Baked Salmon with Lemon and Herbs,659
28,shrimp - Grilled Shrimp Skewers with Mango Salsa,867
10,chicken - Grilled Chicken Salad with Citrus Vinaigrette,283
24,WebApp - From Web App w/new keys,232
15,black beans - Black Bean and Sweet Potato Chili,340
11,tofu - Tofu and Vegetable Stir Fry,633
9,ec2 - From EC2!!!,7
3,salmon - Grilled Salmon with Roasted Vegetables,505
18,tofu - Tofu and Vegetable Stir Fry,205
4,tofu - Tofu and Mixed Vegetable Stir-Fry,206
8,tofu - Tofu and Mixed Vegetable Stir-Fry,209
9,vegetables - Vegetable Soup,806
26,vegetarian - Vegetarian Stuffed Bell Peppers,52
13,postMan - proud-otter-92,600
17,WebApp - Test web app,924
16,tortilla - Tofu Tacos,376
20,vegetarian - Vegetarian Stuffed Bell Peppers,841
6,pasta - Chicken Spaghetti,467
25,chicken - Chicken Parmesan,993
13,postMan - proud-otter-92,192
28,vegetarian - Vegetarian Stuffed Bell Peppers,875
24,ec2 - From EC2!!!,300
2,vegetarian - Vegetarian Stuffed Bell Peppers,962
4,WebApp - Test web app,38
6,rice - Beef and broccoli stir fry,523
28,tofu - Tofu and Mixed Vegetable Stir-Fry,120
15,tofu - Tofu and Mixed Vegetable Stir-Fry,60
1,vegetables - Chicken Soup,807
17,steak - Steak with Roasted Potatoes and Green Beans,994
4,beef - Hearty Beef Stew,864
6,chicken - Chicken Fajita Bowl with Cilantro Lime Rice,731
24,tofu - Tofu and Mixed Vegetable Stir-Fry,365
20,wrap - Falafel Wrap,181
10,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,935
5,tofu - Tofu and Mixed Vegetable Stir-Fry,138
